-0.997497,-0.613392,0.170019,-0.299417,0.64568,-0.651784,0.421003,-0.39201,-0.817194,-0.705374,0.97705,-0.761834,-0.982177,0.0633259,0.203528,-0.667531,-0.0984222,-0.885922,0.566637,0.0397656,
-0.962648,-0.589232,0.184999,-0.283688,0.620584,-0.629132,0.433061,-0.393652,-0.809442,-0.710949,0.956329,-0.759977,-0.968968,0.0500119,0.204615,-0.656415,-0.0795978,-0.85448,0.577622,0.0238038,
-0.941369,-0.598586,0.175437,-0.309505,0.623385,-0.632755,0.435846,-0.385224,-0.826879,-0.744975,0.978466,-0.760361,-0.945872,0.0422181,0.201903,-0.642191,-0.0479128,-0.846061,0.568246,-0.00118778,
-0.944584,-0.589893,0.167463,-0.31083,0.602814,-0.609742,0.443615,-0.416713,-0.807252,-0.737571,0.962913,-0.778287,-0.948103,0.0113169,0.209763,-0.648375,-0.0768706,-0.839363,0.585177,-0.0284256,
-0.959749,-0.604583,0.160068,-0.295671,0.601946,-0.603012,0.425384,-0.444581,-0.797316,-0.742995,0.959053,-0.785954,-0.942441,0.00577532,0.195945,-0.668764,-0.11832,-0.850237,0.595192,-0.0227619,
-0.948673,-0.615951,0.157378,-0.297986,0.619281,-0.607528,0.41359,-0.423546,-0.797835,-0.738193,0.926264,-0.789073,-0.983333,0.00524735,0.168057,-0.653891,-0.154655,-0.86993,0.593067,-0.0219849,
-0.960807,-0.624744,0.172935,-0.278833,0.609368,-0.58823,0.439794,-0.412552,-0.774057,-0.728087,0.916036,-0.782678,-0.999463,0.00295419,0.157081,-0.681693,-0.166475,-0.88005,0.581497,-0.00731956,
-0.926988,-0.616476,0.16102,-0.301721,0.577954,-0.584691,0.412405,-0.419971,-0.756657,-0.722567,0.931097,-0.791186,-0.975785,0.0313419,0.172907,-0.677392,-0.160714,-0.869261,0.578038,0.011832,
-0.938679,-0.585448,0.19002,-0.307187,0.56667,-0.587491,0.451448,-0.433025,-0.758149,-0.750205,0.936581,-0.757648,-0.976031,0.0460219,0.206912,-0.687614,-0.184241,-0.856675,0.604093,-0.0260591,
-0.897642,-0.590504,0.172798,-0.291584,0.602244,-0.591299,0.475351,-0.436419,-0.789763,-0.753694,0.938231,-0.727236,-1.01068,0.0229933,0.196557,-0.673699,-0.167926,-0.84698,0.610914,-0.00280709,
-0.901121,-0.607493,0.14912,-0.295104,0.605241,-0.589692,0.514768,-0.425203,-0.783793,-0.731997,0.922625,-0.769944,-1.03541,0.0241487,0.227037,-0.629262,-0.166172,-0.882277,0.617653,0.0220856,
-0.927452,-0.623451,0.115099,-0.324002,0.613346,-0.556675,0.508433,-0.416847,-0.786422,-0.694226,0.934436,-0.767498,-1.00498,0.0260537,0.244935,-0.626944,-0.156927,-0.875643,0.616432,-0.0201721,
-0.947171,-0.617508,0.114682,-0.292046,0.594167,-0.579942,0.496053,-0.387524,-0.785997,-0.710228,0.925726,-0.749508,-0.987674,-0.0129862,0.238925,-0.679393,-0.127152,-0.871405,0.599446,-0.0384777,
-0.944583,-0.633509,0.108147,-0.26619,0.562581,-0.590822,0.483214,-0.377639,-0.781792,-0.702888,0.932271,-0.783812,-0.985065,-0.0525791,0.242501,-0.699468,-0.12877,-0.857145,0.583097,-0.0568908,
-0.934793,-0.629354,0.132657,-0.301462,0.597598,-0.575978,0.533343,-0.371548,-0.778229,-0.707172,0.931911,-0.826059,-0.982396,-0.041615,0.193736,-0.72466,-0.150068,-0.852406,0.584169,-0.0588873,
-0.901213,-0.628058,0.149825,-0.310063,0.593757,-0.595811,0.521667,-0.356517,-0.789573,-0.720864,0.939939,-0.813497,-0.994345,-0.0863656,0.207083,-0.690721,-0.127584,-0.839136,0.583016,-0.0858467,
-0.898541,-0.655531,0.135324,-0.289699,0.58207,-0.574568,0.506247,-0.32588,-0.820087,-0.71203,0.936515,-0.807992,-0.951274,-0.120281,0.212183,-0.639536,-0.103454,-0.818834,0.588802,-0.114746,
-0.886192,-0.670074,0.165527,-0.276126,0.57548,-0.547202,0.471004,-0.351442,-0.784664,-0.708213,0.941119,-0.793255,-0.910966,-0.120529,0.234732,-0.646185,-0.0932261,-0.801424,0.561749,-0.120084,
-0.89722,-0.648588,0.176158,-0.264909,0.61386,-0.527917,0.475797,-0.37007,-0.774936,-0.692326,0.949027,-0.771291,-0.880803,-0.11624,0.234358,-0.67024,-0.0691537,-0.81085,0.547441,-0.125018,
-0.907691,-0.634524,0.148006,-0.267404,0.603532,-0.52545,0.448529,-0.369526,-0.755822,-0.710281,0.964819,-0.803074,-0.855441,-0.15347,0.254546,-0.656274,-0.0639418,-0.792377,0.578146,-0.12672,
-0.931532,-0.632524,0.194652,-0.265957,0.62633,-0.510072,0.414281,-0.338511,-0.737581,-0.715323,0.927926,-0.83843,-0.834927,-0.141881,0.239581,-0.648603,-0.0799768,-0.786629,0.576156,-0.140948,
-0.945857,-0.634795,0.187219,-0.233327,0.63319,-0.537301,0.396481,-0.345929,-0.708308,-0.714095,0.925207,-0.82014,-0.828307,-0.148157,0.273533,-0.645227,-0.0890158,-0.775326,0.574194,-0.170846,
-0.931739,-0.664201,0.191176,-0.221321,0.637266,-0.513332,0.3851,-0.314361,-0.731913,-0.739416,0.925542,-0.867279,-0.847691,-0.181119,0.276258,-0.636001,-0.0873489,-0.803762,0.527816,-0.144952,
-0.915477,-0.679074,0.150155,-0.203652,0.641584,-0.527203,0.406881,-0.292777,-0.736558,-0.774776,0.911475,-0.862739,-0.857786,-0.193558,0.271449,-0.670028,-0.0514304,-0.784981,0.554866,-0.149435,
-0.935315,-0.66474,0.131812,-0.198008,0.616222,-0.514651,0.4126,-0.273442,-0.718569,-0.795553,0.922881,-0.850013,-0.885904,-0.185808,0.261705,-0.677257,-0.078977,-0.750678,0.516951,-0.15954,
-0.938633,-0.676769,0.0907016,-0.152353,0.600031,-0.498715,0.416363,-0.278063,-0.726825,-0.771946,0.927663,-0.884162,-0.857434,-0.176017,0.265637,-0.689312,-0.0805292,-0.753832,0.497954,-0.155256,
-0.894607,-0.680939,0.0632051,-0.160443,0.601871,-0.49204,0.401923,-0.278142,-0.71259,-0.798632,0.954482,-0.902021,-0.881788,-0.162145,0.232002,-0.664541,-0.0664974,-0.708034,0.494581,-0.186208,
-0.927349,-0.674915,0.0694742,-0.171545,0.576391,-0.46591,0.431034,-0.27455,-0.729848,-0.796132,0.962514,-0.856615,-0.913808,-0.160679,0.225874,-0.642268,-0.0346599,-0.688558,0.513924,-0.150761,
-0.914492,-0.656666,0.0774059,-0.159398,0.589342,-0.470988,0.428844,-0.301328,-0.691073,-0.828911,0.96325,-0.840803,-0.915646,-0.167073,0.201836,-0.671284,-0.0231404,-0.70013,0.513072,-0.174349,
-0.956264,-0.644576,0.103661,-0.155378,0.567402,-0.514787,0.401303,-0.318685,-0.683499,-0.845175,0.949311,-0.845128,-0.924115,-0.202895,0.199217,-0.677542,-0.013845,-0.716431,0.495747,-0.152011,
-0.960023,-0.674287,0.0867019,-0.190884,0.547561,-0.48085,0.399622,-0.320245,-0.69083,-0.843412,0.945308,-0.834891,-0.908504,-0.174696,0.154343,-0.676079,-0.0113797,-0.716308,0.48097,-0.100162,
-0.985266,-0.697257,0.12687,-0.153943,0.501014,-0.454662,0.38674,-0.299491,-0.725446,-0.83063,0.935726,-0.831452,-0.90387,-0.149616,0.164842,-0.692149,-0.0224268,-0.721718,0.498759,-0.122571,
-0.994098,-0.746046,0.128479,-0.16505,0.486602,-0.461264,0.360841,-0.320433,-0.736047,-0.81733,0.944841,-0.842736,-0.86478,-0.132677,0.160955,-0.716588,-0.0205927,-0.722367,0.487853,-0.11556,
-1.01217,-0.7313,0.118968,-0.15719,0.488763,-0.419595,0.370903,-0.337495,-0.735798,-0.854183,0.943665,-0.807968,-0.884553,-0.110818,0.138894,-0.74038,-0.0217261,-0.732096,0.450484,-0.0974242,
-1.02511,-0.715481,0.120054,-0.145114,0.495035,-0.438556,0.379255,-0.329622,-0.715925,-0.835437,0.93893,-0.801627,-0.864932,-0.128648,0.151236,-0.753453,-0.0347081,-0.741962,0.459164,-0.0870693,
-1.01536,-0.708295,0.125935,-0.14882,0.488079,-0.459784,0.406197,-0.31361,-0.709776,-0.834042,0.959102,-0.821604,-0.841264,-0.120897,0.169326,-0.752698,-0.0127,-0.735054,0.470503,-0.0568676,
-1.02459,-0.708844,0.143521,-0.176247,0.507246,-0.492149,0.391626,-0.321644,-0.732362,-0.813487,0.972412,-0.806598,-0.848118,-0.106616,0.172736,-0.764193,-0.00987335,-0.768017,0.461069,-0.0447365,
-1.00645,-0.719499,0.169693,-0.150198,0.494653,-0.482969,0.368708,-0.308062,-0.720361,-0.801361,0.971937,-0.807724,-0.810382,-0.11007,0.180741,-0.764658,-0.0286013,-0.804299,0.480274,-0.0704288,
-0.994901,-0.736492,0.180595,-0.144482,0.480812,-0.470954,0.344574,-0.310339,-0.75759,-0.809628,0.982706,-0.799331,-0.824846,-0.0933659,0.180828,-0.78712,-0.0421131,-0.824121,0.49529,-0.0610443,
-0.992945,-0.722221,0.16796,-0.134261,0.504777,-0.425845,0.32305,-0.269284,-0.75095,-0.78663,0.985829,-0.81405,-0.837219,-0.105792,0.14924,-0.775803,-0.0376312,-0.816157,0.502993,-0.0707657,
-0.986859,-0.684288,0.137459,-0.105633,0.543826,-0.419799,0.344421,-0.233459,-0.721834,-0.805801,0.994669,-0.807058,-0.799642,-0.134876,0.158551,-0.755234,-0.00496597,-0.815943,0.463947,-0.0398035,
-1.01089,-0.666239,0.144093,-0.129425,0.56768,-0.415469,0.337214,-0.232823,-0.718012,-0.816096,0.99804,-0.814559,-0.79367,-0.184162,0.167265,-0.758572,-0.0355901,-0.835992,0.45342,-0.0175707,
-0.987396,-0.655031,0.119604,-0.124194,0.592241,-0.435823,0.337031,-0.26658,-0.710974,-0.799152,1.00543,-0.851479,-0.763698,-0.182709,0.20646,-0.760145,-0.0171636,-0.85264,0.464416,-0.01507,
-0.987517,-0.690216,0.126931,-0.153481,0.607874,-0.440662,0.347396,-0.290258,-0.68375,-0.778154,0.989286,-0.83339,-0.785885,-0.171313,0.238444,-0.737215,-0.0485482,-0.854602,0.457749,-0.0114927,
-0.997229,-0.659839,0.116677,-0.182238,0.617216,-0.394875,0.35765,-0.287001,-0.674197,-0.763432,0.99926,-0.84765,-0.797527,-0.170434,0.202462,-0.745966,-0.0602741,-0.838254,0.494156,-5.00504e-05,
-0.993937,-0.628076,0.100634,-0.217516,0.617508,-0.373408,0.392859,-0.308086,-0.658751,-0.759765,0.963575,-0.858754,-0.791908,-0.134846,0.202426,-0.736692,-0.0454878,-0.834628,0.503424,0.0419819,
-0.978502,-0.619561,0.097315,-0.198334,0.60247,-0.387939,0.390764,-0.28765,-0.641655,-0.760413,1.01236,-0.852908,-0.803622,-0.160024,0.23167,-0.713224,-0.0663607,-0.813127,0.48556,0.0139995,
-0.967752,-0.585448,0.124532,-0.199803,0.5787,-0.380283,0.380763,-0.316645,-0.634646,-0.77286,0.998052,-0.866832,-0.809348,-0.185216,0.229742,-0.721569,-0.0409662,-0.826962,0.458995,0.0585998,
-0.952451,-0.556194,0.113998,-0.196443,0.55161,-0.387523,0.399926,-0.300999,-0.652123,-0.761284,1.00778,-0.865765,-0.789113,-0.198265,0.226231,-0.712763,-0.0356371,-0.845303,0.470804,0.0688632,
-0.945742,-0.546048,0.102965,-0.189724,0.555888,-0.403839,0.421023,-0.289013,-0.646766,-0.75074,1.02284,-0.9157,-0.833022,-0.187134,0.206624,-0.684946,-0.0277712,-0.83715,0.463971,0.0514475,
-0.927058,-0.534277,0.05789,-0.184837,0.565487,-0.384074,0.447611,-0.272961,-0.670649,-0.738063,1.00018,-0.934826,-0.818427,-0.163156,0.215187,-0.669658,-0.0241267,-0.831932,0.476682,0.0604498,
-0.926505,-0.528092,0.0451338,-0.181666,0.558165,-0.394015,0.451135,-0.26992,-0.666792,-0.73449,1.0109,-0.94921,-0.822617,-0.140992,0.249881,-0.647347,-0.019574,-0.841804,0.488647,0.0570434,
-0.934706,-0.552306,0.0636885,-0.184997,0.569529,-0.392381,0.465057,-0.286807,-0.696214,-0.705001,1.03076,-0.937675,-0.795929,-0.160327,0.264311,-0.637112,-0.00131718,-0.850684,0.469454,0.00990509,
-0.963122,-0.5307,0.09494,-0.198931,0.571634,-0.369549,0.431032,-0.294648,-0.685421,-0.68938,1.01783,-0.910912,-0.820355,-0.154259,0.271709,-0.645637,-0.00359203,-0.834998,0.503958,0.0314261,
-0.979837,-0.544127,0.0844569,-0.210523,0.571097,-0.367984,0.392103,-0.297057,-0.69939,-0.709991,0.992033,-0.909803,-0.798601,-0.149436,0.265944,-0.640371,-0.0178191,-0.861147,0.50969,0.0646919,
-1.00581,-0.550305,0.09082,-0.167635,0.561745,-0.389389,0.38793,-0.257937,-0.705011,-0.711277,0.991787,-0.927963,-0.818635,-0.162885,0.274561,-0.631914,-0.0432405,-0.864686,0.501315,0.0762566,
-1.0166,-0.57036,0.0764721,-0.156026,0.566812,-0.39358,0.407049,-0.253399,-0.709995,-0.695971,0.982698,-0.963507,-0.79868,-0.160577,0.258853,-0.630622,-0.0430152,-0.836236,0.477107,0.0696884,
-1.01458,-0.54706,0.0956041,-0.140626,0.565637,-0.394081,0.431164,-0.252897,-0.722252,-0.703041,0.993243,-0.965023,-0.777696,-0.162708,0.255973,-0.642432,-0.0107871,-0.8591,0.442459,0.0349016,
-0.996534,-0.559791,0.114073,-0.116062,0.539916,-0.375425,0.406475,-0.254589,-0.694744,-0.712331,1.03249,-0.996786,-0.77632,-0.14069,0.278061,-0.668907,0.00727683,-0.843602,0.445429,0.028276,
-0.981877,-0.561238,0.0963512,-0.111382,0.554485,-0.397192,0.377029,-0.29991,-0.660804,-0.720943,1.02489,-0.988163,-0.753274,-0.150869,0.28342,-0.676495,0.00998505,-0.843156,0.419302,0.01854,
-0.986184,-0.560787,0.114503,-0.0940117,0.587613,-0.409745,0.375105,-0.292361,-0.664919,-0.676319,1.03702,-0.992261,-0.74225,-0.149963,0.294704,-0.660018,0.0131474,-0.877036,0.427213,0.0134477,
-1.02528,-0.57965,0.114196,-0.0979199,0.58585,-0.386707,0.383635,-0.305535,-0.653978,-0.711064,1.03145,-0.958775,-0.734255,-0.137208,0.299153,-0.685368,0.0511301,-0.864872,0.423764,0.0222413,
-0.994784,-0.582697,0.132748,-0.0610041,0.578395,-0.379139,0.365645,-0.305332,-0.65401,-0.684454,1.02259,-0.946074,-0.710431,-0.108239,0.285857,-0.676421,0.0429444,-0.877872,0.408703,0.00888333,
-0.990103,-0.592033,0.164193,-0.0567028,0.566003,-0.376443,0.395744,-0.291419,-0.677365,-0.675705,1.02955,-0.937482,-0.710335,-0.105674,0.295045,-0.671182,0.0378729,-0.871756,0.407618,-0.00892544,
-0.991911,-0.587259,0.186389,-0.0448146,0.539409,-0.378989,0.368623,-0.302902,-0.68538,-0.673921,1.02109,-0.9468,-0.700706,-0.0914249,0.314402,-0.712143,0.0356114,-0.866402,0.394668,-0.0399438,
-1.00209,-0.557479,0.185155,-0.0265444,0.502295,-0.367448,0.359612,-0.333202,-0.691509,-0.66979,1.04754,-0.898032,-0.689675,-0.0857295,0.297433,-0.695846,0.0559618,-0.857226,0.392342,-0.0238075,
-1.03514,-0.550008,0.170436,-0.0487698,0.493788,-0.373863,0.352237,-0.279169,-0.689917,-0.673983,1.0348,-0.884345,-0.691465,-0.0978936,0.298846,-0.746691,0.0930375,-0.82327,0.383251,-0.0446754,
-1.05006,-0.560821,0.179502,-0.0225135,0.485483,-0.379412,0.327838,-0.289413,-0.734559,-0.667274,1.07534,-0.891222,-0.706553,-0.133763,0.321967,-0.719938,0.0690103,-0.877015,0.388955,-0.0590735,
-1.0277,-0.551687,0.142177,-0.000655538,0.467999,-0.403921,0.312196,-0.316835,-0.733695,-0.647388,1.09124,-0.908862,-0.682293,-0.124898,0.313186,-0.758951,0.062392,-0.920897,0.390813,-0.0229792,
-1.03856,-0.519055,0.123104,0.000156865,0.482075,-0.432068,0.294204,-0.320397,-0.764921,-0.61755,1.06429,-0.918784,-0.659023,-0.104484,0.338445,-0.791634,0.085837,-0.89557,0.367866,-0.0231129,
-1.0261,-0.499639,0.13603,-0.0116324,0.509183,-0.421324,0.291565,-0.321105,-0.755624,-0.641775,1.02804,-0.919647,-0.666632,-0.0749583,0.336738,-0.771105,0.0884817,-0.904862,0.366764,-0.0174505,
-1.0305,-0.517734,0.12513,-0.00784021,0.496681,-0.436605,0.27852,-0.277203,-0.773928,-0.651854,1.05699,-0.917303,-0.656583,-0.0923423,0.325661,-0.78559,0.0978137,-0.902463,0.358709,-0.0299564,
-1.05786,-0.519232,0.148369,-0.0251265,0.4725,-0.436639,0.290611,-0.263599,-0.775109,-0.651077,1.04773,-0.884049,-0.634435,-0.092299,0.293985,-0.802522,0.0960784,-0.94533,0.358429,-0.0445253,
-1.03988,-0.49738,0.117878,-0.0537828,0.464353,-0.397067,0.301467,-0.240497,-0.768475,-0.679667,1.00716,-0.892123,-0.677808,-0.142925,0.256255,-0.811867,0.106204,-0.978801,0.360198,-0.0831648,
-1.04908,-0.495245,0.0923795,-0.0557463,0.45848,-0.375243,0.306638,-0.216259,-0.769711,-0.666932,1.00267,-0.866384,-0.644823,-0.129228,0.264431,-0.813675,0.122274,-0.998445,0.365873,-0.0733714,
-1.09436,-0.489891,0.0766301,-0.0368303,0.432928,-0.361769,0.289439,-0.249474,-0.783698,-0.655133,1.00945,-0.841249,-0.658021,-0.154363,0.25155,-0.81483,0.159515,-0.993619,0.379967,-0.0697452,
-1.10216,-0.48329,0.0429005,-0.0181805,0.420353,-0.363737,0.263844,-0.215253,-0.782796,-0.680085,1.00978,-0.846828,-0.688738,-0.182553,0.26243,-0.800044,0.178823,-0.957743,0.366753,-0.0748106,
-1.12797,-0.484941,0.0494919,0.00806604,0.395368,-0.364694,0.269396,-0.260751,-0.765607,-0.673455,1.01932,-0.869267,-0.64695,-0.168746,0.266394,-0.802049,0.200828,-0.970302,0.364404,-0.064059,
-1.12342,-0.471213,0.0912699,0.0138835,0.381403,-0.406338,0.273159,-0.274881,-0.741194,-0.671798,1.0355,-0.890336,-0.621602,-0.159989,0.267036,-0.75602,0.204479,-0.95556,0.351157,-0.0602179,
-1.10375,-0.486401,0.077243,0.036259,0.372115,-0.396904,0.293696,-0.257281,-0.76377,-0.657302,1.02287,-0.931223,-0.596382,-0.133515,0.264006,-0.743215,0.165159,-0.922988,0.378512,-0.0617237,
-1.08079,-0.530504,0.0901639,0.0388623,0.342313,-0.4113,0.302083,-0.231474,-0.782863,-0.635253,1.01054,-0.905537,-0.56598,-0.0965606,0.301845,-0.788824,0.147347,-0.93443,0.406458,-0.0704294,
-1.1264,-0.558727,0.0831684,0.00950285,0.343428,-0.447943,0.294944,-0.267262,-0.793945,-0.633221,1.01664,-0.886549,-0.537815,-0.132886,0.320825,-0.779047,0.166793,-0.922963,0.435738,-0.0635194,
-1.13141,-0.557692,0.0884414,0.0083694,0.358502,-0.447313,0.294534,-0.21732,-0.774528,-0.666961,1.03479,-0.913644,-0.544223,-0.121018,0.324843,-0.782391,0.17723,-0.928496,0.452141,-0.0346471,
-1.14496,-0.583374,0.0929136,0.00204413,0.351722,-0.417242,0.270833,-0.213037,-0.770741,-0.678038,1.03756,-0.902976,-0.550121,-0.129234,0.301339,-0.820183,0.136623,-0.955079,0.417823,0.0107053,
-1.13936,-0.565758,0.0959917,-0.0416956,0.347469,-0.389904,0.260694,-0.204547,-0.73935,-0.728166,1.03211,-0.867369,-0.581135,-0.0922269,0.328245,-0.851297,0.147954,-0.974921,0.424664,-0.0193475,
-1.16543,-0.565206,0.104319,-0.0432881,0.333916,-0.375536,0.238995,-0.190004,-0.750282,-0.775266,1.00268,-0.850418,-0.557195,-0.0945225,0.342953,-0.856103,0.14951,-1.00415,0.444649,-0.0218812,
-1.18325,-0.565548,0.0985699,-0.0500418,0.346141,-0.397862,0.256852,-0.17905,-0.754582,-0.756247,1.01523,-0.859819,-0.516615,-0.0655892,0.328341,-0.864648,0.109735,-0.975282,0.43229,-0.0271834,
-1.17346,-0.568896,0.0872701,-0.0289749,0.36378,-0.41626,0.241838,-0.215525,-0.802866,-0.741508,1.03907,-0.844901,-0.515617,-0.0116916,0.350806,-0.894028,0.121602,-0.971382,0.454075,-0.0209839,
-1.17392,-0.517168,0.0826527,-0.0189044,0.338212,-0.419621,0.215247,-0.224382,-0.799221,-0.766142,1.04054,-0.843402,-0.528338,-0.0294418,0.365341,-0.880002,0.111506,-0.986989,0.47994,-0.0258968,
-1.12698,-0.485339,0.0335429,-0.00673177,0.344274,-0.456954,0.241391,-0.247824,-0.795602,-0.742875,1.02368,-0.862448,-0.552308,-0.0260781,0.382637,-0.847821,0.117704,-0.980737,0.511787,-0.00710044,
-1.14208,-0.471404,0.0302768,0.0270443,0.371499,-0.489682,0.223911,-0.235665,-0.791665,-0.741728,1.01297,-0.858742,-0.564386,-0.031467,0.393218,-0.847265,0.133273,-0.984685,0.524024,-0.00721824,
-1.0989,-0.468058,0.0566466,0.0085934,0.349898,-0.510678,0.224147,-0.2349,-0.76509,-0.721376,1.01312,-0.862999,-0.57218,-0.026813,0.403612,-0.856908,0.108606,-0.995384,0.531137,0.00457472,
-1.11596,-0.501113,0.0438783,0.0118046,0.365266,-0.495009,0.216509,-0.223502,-0.777371,-0.717251,1.02082,-0.853573,-0.605918,-0.0150957,0.379545,-0.902603,0.148446,-0.971651,0.537298,0.00422254,
-1.08969,-0.4796,0.0216529,-0.00488357,0.379025,-0.467406,0.235909,-0.233432,-0.800063,-0.731339,1.04359,-0.824315,-0.615801,0.0217774,0.331175,-0.915173,0.138429,-0.984072,0.562994,0.0202503,
-1.10897,-0.462631,0.0411402,-0.0108683,0.367586,-0.451446,0.272195,-0.207874,-0.826512,-0.728717,1.08061,-0.811654,-0.599819,0.0340904,0.335352,-0.93234,0.15619,-0.961215,0.583699,0.0319932,
-1.11012,-0.467948,0.0250685,-0.0299905,0.356255,-0.425449,0.266636,-0.237682,-0.834042,-0.705801,1.10063,-0.805885,-0.607043,0.0387457,0.329901,-0.929861,0.141969,-0.917559,0.575574,0.0136241,
-1.13737,-0.467198,0.0198358,-0.0263619,0.342669,-0.410115,0.245437,-0.262053,-0.841626,-0.715305,1.09189,-0.791679,-0.581369,0.0319382,0.354958,-0.926876,0.143771,-0.908159,0.54319,-0.0010535,
-1.13384,-0.452933,0.0446467,0.00559526,0.344755,-0.412849,0.225276,-0.238405,-0.828002,-0.692929,1.09905,-0.762824,-0.61075,-0.00486404,0.356318,-0.930495,0.132046,-0.915007,0.524299,0.00198187,
-1.14791,-0.422333,0.0526725,0.0218781,0.368223,-0.393828,0.20588,-0.266501,-0.835284,-0.650768,1.12217,-0.756169,-0.586886,-0.0106668,0.345821,-0.924584,0.1389,-0.910127,0.486613,0.0283248,
-1.12012,-0.442634,0.0792572,0.015432,0.3286,-0.418784,0.204627,-0.271756,-0.82302,-0.642423,1.11272,-0.749794,-0.600381,-0.0274245,0.353771,-0.94778,0.156844,-0.900386,0.471637,0.052291,
